transaction_id,customer_id,transaction_amount,transaction_type,is_laundering
1312,759,125.77189321114179,debit,0
1313,899,8557.195128542906,debit,0
1314,243,9835.25405998085,transfer,0
1315,543,1435.6510076611844,credit,0
1316,40,1600.7591404727027,transfer,0
1317,229,7270.068297190387,debit,0
1318,548,1387.113620190922,transfer,0
1319,920,584.8662222023003,credit,0
1320,223,1163.2914117873654,credit,0
1321,6,8863.99598251828,transfer,0
1322,322,1187.94773238192,debit,0
1323,468,401.78864755806336,debit,0
1324,732,1367.176678673936,debit,0
1325,75,2934.624267863901,transfer,0
1326,4,2451.315853343205,debit,0
1327,847,2513.008505423278,transfer,0
1328,646,317.34308677926043,debit,0
1329,118,3481.2800995819007,credit,0
1330,881,1144.472268443819,credit,0
1331,606,377.0256600013403,debit,0
1332,504,3440.0028211816416,transfer,0
1333,998,555.3184464712896,debit,0
1334,947,103.39472829493795,transfer,0
1335,574,244.47093542573077,credit,0
1336,441,835.0942564275886,transfer,0
1337,194,2610.908236627945,debit,0
1338,847,300.03378106529004,credit,0
1339,715,764.3351028846814,transfer,0
1340,392,176.81237684016912,transfer,0
1341,26,4784.081705338434,credit,0
1342,435,14414.597262934894,debit,0
1343,173,12257.874021342199,credit,0
1344,300,4663.256606918429,debit,0
1345,645,3998.8613444112934,debit,0
1346,326,49.01766353185612,transfer,0
1347,410,1430.4721567900835,debit,0
1348,118,521.0578460673332,debit,0
1349,836,4108.032743022144,credit,0
1350,787,24.376101033722524,credit,0
1351,724,1464.7671314212403,debit,0
1352,225,794.9938066537903,transfer,0
1353,532,5870.205374787703,credit,0
1354,113,11181.105016523328,transfer,0
1355,140,272.2527804130002,credit,0
1356,559,291.3235036699199,credit,0
1357,1,1549.5888734854716,debit,0
1358,90,14774.293698125897,credit,0
1359,654,1200.168227968954,credit,0
1360,320,160.97641715677472,transfer,0
1361,550,441.95025511487313,credit,0
1362,805,1486.2274072250307,credit,0
1363,894,1572.3139123532371,transfer,0
1364,139,381.40757217913585,debit,0
1365,511,428.9386747163174,debit,0
1366,868,251.55156747030594,credit,0
1367,845,6073.903607447808,credit,0
1368,259,313.51187277922133,transfer,0
1369,673,546.1035960609349,debit,0
1370,902,523.2820573113439,debit,0
1371,690,98.59929670037495,debit,0
1372,10,300.3285502126139,transfer,0
1373,261,6920.244628525021,transfer,0
1374,919,178.76431053630023,transfer,0
1375,650,258.4071772506323,credit,0
1376,172,148.58858900539906,debit,0
1377,898,957.2672969895852,credit,0
1378,13,18549.814758099415,credit,0
1379,168,898.7084415692455,transfer,0
1380,642,1212.1406260972778,debit,0
1381,596,332.56294358643487,credit,0
1382,321,999.817670453507,debit,0
1383,319,6929.725351091266,credit,0
1384,613,1358.80930124996,transfer,0
1385,329,26840.1753196573,credit,0
1386,785,7253.356226026542,transfer,0
1387,777,963.4547107624174,debit,0
1388,971,935.7217780439776,credit,0
1389,911,12662.304465646348,credit,0
1390,920,1347.4758274139006,transfer,0
1391,550,9075.94095634532,transfer,0
1392,419,22122.733195574372,debit,0
1393,606,807.2803036241705,transfer,0
1394,95,1859.2585327111428,debit,0
1395,817,4769.5454071167505,credit,0
1396,581,3467.71119918219,debit,0
1397,318,3431.4428215019093,debit,0
1398,956,148.38188569506008,debit,0
1399,236,307.161880837038,credit,0
1400,946,521.7035259526004,credit,0
1401,334,6779.3140632415825,transfer,0
1402,885,171.9042506102492,debit,0
1403,376,10773.450082438994,credit,0
1404,459,3532.4648749705075,debit,0
1405,137,6194.055601006525,debit,0
1406,930,271.9723438576214,debit,0
1407,588,1222.2559188533858,credit,0
1408,995,1717.1379120585962,debit,0
1409,547,1607.5241881095208,debit,0
1410,513,1708.696539571344,transfer,0
1411,296,724.3033377313343,debit,0
1412,320,1343.2006928659337,transfer,1
1413,918,5168.542085143833,debit,0
1414,572,190.6103967737473,transfer,0
1415,832,11165.402104486819,credit,0
1416,349,4783.120489460172,credit,1
1417,840,257.80336958916456,debit,0
1418,779,1950.3303845541527,transfer,0
1419,873,4239.701582388947,credit,0
1420,229,171.92528865639872,debit,0
1421,270,1167.9059642240363,debit,0
1422,828,974.7948598896813,transfer,0
1423,798,416.39285859255824,transfer,0
1424,291,1259.5820708793644,debit,0
1425,725,445.6661530904921,transfer,0
1426,165,8616.727088562004,transfer,0
1427,5,428.3897953916188,credit,1
1428,851,3597.4063628200593,transfer,0
1429,379,91.55321780552588,debit,0
1430,78,860.3035518399812,transfer,0
1431,410,1117.0725369370434,debit,0
1432,574,819.3926737477993,debit,0
1433,132,605.1779543530884,transfer,0
1434,601,402.9157415238893,transfer,0
1435,749,3400.9536957517716,transfer,0
1436,42,4910.773689656003,credit,0
1437,89,969.4788617685266,credit,0
1438,402,211.67323430748192,transfer,0
1439,296,16170.1785906982,debit,0
1440,840,293.0384563184653,transfer,0
1441,295,122.83802434364203,credit,0
1442,616,53.57417408670343,credit,0
1443,526,1273.0588735524932,transfer,0
1444,800,791.4568979880378,debit,0
1445,691,5148.367606082281,debit,0
1446,637,2742.5045334081783,credit,0
1447,422,1694.7691856386405,credit,0
1448,865,729.9304143610698,credit,0
1449,23,5796.2469430054,debit,0
1450,575,18053.319499263413,credit,0
1451,143,4981.4126711348135,credit,0
1452,993,547.1388195754786,debit,0
1453,665,3541.6511743836368,credit,0
1454,145,599.9614551879574,credit,0
1455,225,209.01353825571306,transfer,0
1456,503,284.7015409523411,credit,0
1457,962,640.8096108156116,transfer,0
1458,974,1281.696049434403,credit,0
1459,821,24121.810949872663,credit,0
1460,616,292.20797344779436,transfer,0
1461,104,7984.3027314400415,credit,0
1462,947,681.3735398672021,transfer,0
1463,39,53.27262083676621,credit,0
1464,947,513.5826628149072,transfer,0
1465,198,6406.353362030624,transfer,0
1466,646,1839.0497536953756,credit,0
1467,579,2011.5820841629316,credit,0
1468,391,8044.5973887181535,transfer,0
1469,179,231.71208003102103,debit,0
1470,968,226.41607690257166,credit,0
1471,554,36.759881947944734,credit,0
1472,448,4087.231425978678,debit,0
1473,500,2549.688185410362,debit,1
1474,15,3248.50373274332,transfer,0
1475,623,185.95099363461506,credit,0
1476,669,98.85227520756396,transfer,0
1477,289,151.49801724166218,credit,0
1478,478,274.826940270529,debit,0
1479,231,11281.712866254442,transfer,0
1480,923,4915.703156242705,credit,0
1481,420,551.5150012113617,credit,0
1482,157,1717.93452370779,debit,0
1483,550,396.4130133606647,debit,0
1484,441,1893.9495585774137,credit,0
1485,97,198.91078216937015,debit,0
1486,997,3379.142198903289,debit,0
1487,411,306.5696748309332,transfer,0
1488,951,3673.3985310822045,credit,0
1489,289,577.5907874284828,transfer,0
1490,254,335.25320079480827,debit,0
1491,196,12326.356773249667,credit,0
1492,598,1429.985062421992,debit,0
1493,834,676.3616670650556,debit,0
1494,522,3419.561011224795,credit,0
1495,517,146.9383918159682,debit,0
1496,635,5769.2385509684855,transfer,0
1497,842,889.6542822822922,credit,0
1498,865,2700.4712491980013,debit,0
1499,118,107.57516456198248,debit,0
1500,806,617.9212751165311,debit,0
1501,909,1104.1931972305722,credit,0
1502,159,5143.293028987282,transfer,0
1503,815,3043.053088669249,debit,0
1504,228,608.6749878585434,debit,0
1505,877,1766.793562256669,debit,0
1506,216,7221.757711402986,credit,0
1507,948,812.4198594906607,debit,0
1508,696,690.0075636529117,debit,0
1509,15,64.4212170320474,debit,0
1510,157,721.5426554547532,credit,0
1511,648,80.68554523717664,transfer,0
1512,261,923.8022018371374,credit,0
1513,157,4828.073060971063,transfer,0
1514,47,45.62887717315499,transfer,0
1515,324,6983.554011892324,credit,0
1516,844,668.2519746794449,debit,0
1517,685,1052.846470290022,transfer,0
1518,130,516.1360171081225,debit,0
1519,411,83.94356066523333,transfer,0
1520,95,338.83600814686145,debit,0
1521,627,25491.876268251424,debit,0
1522,755,211.8612873609203,credit,0
1523,932,101.20887568569655,debit,0
1524,292,1355.5147373091702,transfer,0
1525,794,964.2351797391045,debit,0
1526,811,675.1975493827796,debit,0
1527,283,1120.6586984500984,debit,0
1528,69,2882.184855923319,transfer,0
1529,660,454.5257648374482,transfer,0
1530,11,1467.9399647978441,transfer,0
1531,254,5093.966062130698,debit,0
1532,842,246.4272947982303,credit,0
1533,872,33.67406592892258,transfer,0
1534,550,2999.535547437292,debit,0
1535,134,46837.7070363767,transfer,0
1536,712,1084.6016107621488,credit,0
1537,23,1484.596506614843,debit,0
1538,815,703.654416766113,transfer,0
1539,346,11873.820079803567,transfer,0
1540,302,975.904370514781,credit,0
1541,363,828.9449602414754,transfer,0
1542,396,4299.679316763722,debit,0
1543,218,530.3783165419203,debit,0
1544,141,159.64609328863972,credit,0
1545,616,4119.349614477392,credit,0
1546,958,451.54687519223245,credit,0
1547,210,253.86686053885842,debit,0
1548,985,25592.950919915245,credit,0
1549,993,838.9111451236816,transfer,0
1550,623,2301.552383170423,transfer,0
1551,616,1146.2973845942438,debit,0
1552,828,290.18561339979874,transfer,0
1553,683,3084.517215824497,credit,0
1554,460,1757.8881902463977,transfer,0
1555,356,407.8625590341966,credit,0
1556,324,2100.1950635121943,transfer,0
1557,133,507.01209473766414,debit,0
1558,888,209.19293494293706,credit,0
1559,805,179.73779932033543,transfer,0
1560,840,1644.3294179811,debit,0
1561,127,617.6386669210287,transfer,0
1562,106,10431.19410070619,debit,0
1563,604,1028.1977897545166,transfer,0
1564,799,337.7125398537873,credit,0
1565,378,1389.537807118749,credit,0
1566,905,157.36988937291318,credit,0
1567,51,966.6177660798454,credit,0
1568,29,1770.0271505029145,credit,0
1569,462,1470.7216261358187,transfer,0
1570,296,7740.332279108184,transfer,0
1571,297,53974.96941689208,transfer,0
1572,726,3002.1862643235086,transfer,0
1573,779,6426.558777860985,credit,0
1574,407,49771.309845843265,debit,0
1575,769,242.41744714488627,credit,0
1576,814,1334.0051848504586,transfer,0
1577,613,535.3952193189691,credit,0
1578,405,3881.5372996315227,credit,0
1579,346,1648.182392184978,credit,0
1580,622,321.29237050794575,debit,0
1581,420,1114.790444992908,credit,0
1582,182,5273.154870038305,credit,0
1583,983,155.15320583054717,debit,0
1584,825,331.61782175067316,credit,0
1585,1,264.8298044867418,credit,0
1586,831,1789.3269691278729,credit,0
1587,950,7049.938126765205,credit,0
1588,567,53.80671653540074,credit,0
1589,371,1263.44556755782,transfer,0
1590,936,274.1482241270709,credit,0
1591,911,4954.760755983736,debit,0
1592,661,768.5822520875255,credit,0
1593,431,1334.098295596734,transfer,0
1594,969,1094.436072378121,debit,0
1595,309,5921.400108827942,debit,0
1596,137,23693.293116213325,credit,0
1597,202,199.93693767019445,transfer,0
1598,436,262.74022936336024,credit,0
1599,313,1776.2272187109486,transfer,0
1600,117,322.2721830767772,transfer,0
1601,666,4448.737627046977,credit,0
1602,937,5659.983118674886,transfer,0
1603,803,483.05742147625546,credit,0
1604,575,348.8681649712069,transfer,0
1605,244,726.2043634153548,debit,0
1606,537,1281.8085904913937,credit,0
1607,602,1758.5691683154953,transfer,0
1608,75,37.366493660007364,debit,0
1609,806,256.9333523085598,debit,0
1610,386,598.1556334494119,debit,0
1611,903,331.79456669450565,debit,0
1612,210,14.923470298611035,credit,0
1613,475,64.55007647083647,transfer,0
1614,418,154.77341545542583,debit,0
1615,347,922.4873828743479,transfer,0
1616,529,570.0343999391704,transfer,0
1617,640,425.236879084403,transfer,0
1618,939,3621.9666876988513,credit,0
1619,955,3619.895718590336,credit,0
1620,876,1373.17105138059,debit,0
1621,763,1313.1451598783747,transfer,0
1622,179,303.3869864474651,credit,0
1623,182,363.03944926281156,credit,0
1624,664,84.6500691364791,credit,0
1625,25,752.8551552057946,debit,0
1626,967,3563.9042935438624,credit,0
1627,180,8362.350653149404,transfer,0
1628,710,759.6290432563302,credit,0
1629,501,2292.740825752293,credit,0
1630,856,15.11996620618486,debit,0
1631,161,572.8406151112605,transfer,0
1632,177,553.0544335164611,credit,0
1633,285,10267.639900849943,transfer,0
1634,63,1977.1272600498633,transfer,0
1635,662,2301.653678733498,credit,0
1636,666,2129.180550272434,debit,0
1637,156,1173.9907232181324,transfer,0
1638,882,10922.148688331827,credit,0
1639,469,34.53870841238085,transfer,0
1640,49,1365.5541734081974,transfer,0
1641,967,5971.206486197882,transfer,0
1642,849,64.25823072314549,credit,0
1643,84,3854.0382769007592,transfer,0
1644,361,350.1127124112994,transfer,0
1645,689,1293.004544245113,debit,0
1646,148,340.1752508808346,credit,0
1647,630,4622.668962684422,credit,0
1648,342,711.5581750698027,transfer,0
1649,476,3899.857467035147,debit,0
1650,63,2106.9459363216483,transfer,0
1651,701,333.38943258606463,transfer,0
1652,360,2328.055818524452,credit,0
1653,561,405.3076518714238,debit,0
1654,327,1207.3608499624393,transfer,0
1655,769,692.3616659635537,credit,0
1656,736,4229.621548436947,transfer,1
1657,141,2466.3223824644538,transfer,0
1658,990,1047.2444676711614,debit,0
1659,215,392.06683953233374,debit,0
1660,435,163.4509205666737,debit,0
1661,891,1344.1063251598896,transfer,0
1662,952,424.77671749645884,debit,0
1663,723,65.56262309257806,credit,0
1664,318,149.15069765744857,transfer,0
1665,32,12566.790744822794,debit,0
1666,670,407.4977546139141,transfer,0
1667,285,5559.392764518645,transfer,0
1668,305,642.2806830786917,credit,0
1669,429,7040.021145299245,credit,0
1670,477,6315.397803390323,credit,0
1671,286,317.81099783293735,transfer,0
1672,144,55.5918439966458,transfer,0
1673,424,63.118839102390496,credit,0
1674,19,326.0359802255135,transfer,0
1675,18,18665.86321998457,credit,0
1676,769,592.3850748018564,credit,0
1677,590,1363.5759801881543,debit,0
1678,371,7746.568881167427,credit,0
1679,175,1293.9852091555842,debit,0
1680,194,1228.8530796388627,credit,0
1681,502,2790.5522405722895,transfer,0
1682,988,1691.641491509744,debit,0
1683,113,944.6356924162563,transfer,0
1684,114,371.6029647347859,transfer,0
1685,222,1233.6509900459685,credit,0
1686,678,5662.3806687891565,credit,0
1687,947,15883.03568378736,transfer,0
1688,831,1700.053435765198,credit,0
1689,644,3404.1198669945898,credit,0
1690,897,1643.5208193981143,credit,0
1691,264,961.9918256599213,transfer,0
1692,925,2371.755359321551,debit,0
1693,55,6528.93588737657,debit,0
1694,871,290.16718183806216,transfer,0
1695,643,124.32572630004813,credit,0
1696,800,492.9893767052455,credit,0
1697,778,1506.422502178666,debit,0
1698,458,4043.2634374885965,transfer,0
1699,979,248.5734220137792,transfer,0
1700,878,26.236070906330454,credit,0
1701,162,510.72281927006924,credit,0
1702,380,819.8559560816628,credit,0
1703,993,191.82620405460523,transfer,0
1704,87,352.78669356682775,debit,0
1705,55,4027.596661479588,transfer,0
1706,476,1232.9686837140482,transfer,0
1707,800,1841.679448238898,transfer,0
1708,178,643.2134653524786,debit,0
1709,391,353.83630239218337,credit,0
1710,349,636.2888684265819,credit,0
1711,8,2317.6761223919534,transfer,0
1712,833,117.09899439454315,transfer,0
1713,313,13033.2021201633,debit,0
1714,759,2597.45589625363,debit,0
1715,835,490.87025358849905,credit,0
1716,984,3714.913514610076,transfer,0
1717,983,6860.417648756626,debit,0
1718,443,668.1367883792508,debit,0
1719,767,792.4447722832135,transfer,0
1720,328,10303.21560555842,transfer,0
1721,54,26329.959659490156,transfer,0
1722,761,1146.1382034155322,transfer,0
1723,239,192.99774007233043,transfer,0
1724,229,541.3666456078906,transfer,0
1725,579,5164.293657852563,debit,0
1726,51,233.84933862809885,transfer,0
1727,609,802.3742944956667,credit,0
1728,604,1700.8396538654958,transfer,0
1729,264,274.76823771481185,credit,0
1730,418,5679.689489129575,credit,0
1731,803,3105.566026138658,credit,0
1732,96,22344.128627246642,transfer,0
1733,88,3541.0952247006735,transfer,0
1734,78,259.4763461077903,credit,0
1735,288,2429.774154216717,transfer,0
1736,120,4827.251370703317,debit,0
1737,814,5214.602912441211,debit,0
1738,491,341.9747069919743,debit,0
1739,912,285.857503305609,debit,0
1740,452,198.45141735627658,transfer,0
1741,500,12174.489187376266,credit,0
1742,165,2791.454976294885,transfer,0
1743,182,319.9523452745591,debit,0
1744,469,1327.1424926870627,transfer,0
1745,910,910.9327093190018,transfer,0
1746,735,254.9653864546511,debit,0
1747,823,1157.7988240115594,credit,0
1748,944,1459.7827928010674,transfer,0
1749,978,19868.277473470633,transfer,0
1750,7,410.12775607769237,debit,0
1751,330,84.4281615589261,credit,0
1752,775,227.3678969449965,debit,0
1753,673,287.44423173616804,debit,0
1754,151,578.0204426483439,transfer,0
1755,85,228.20501335378395,credit,0
1756,147,3763.7948977873625,debit,0
1757,624,205.6037670181302,transfer,0
1758,381,1130.0610676890356,debit,0
1759,915,22032.81639578965,transfer,0
1760,548,2515.8158099423395,credit,0
1761,285,2156.2707794261214,debit,0
1762,700,17782.57458903175,credit,0
1763,82,7104.433795443255,credit,0
1764,514,2559.805482092017,transfer,0
1765,897,688.0831753864836,debit,0
1766,815,1059.9390525039842,debit,0
1767,709,985.3965987901913,transfer,0
1768,916,600.5594747366953,transfer,0
1769,523,1507.2691278094749,credit,0
1770,746,1855.893528464274,debit,0
1771,386,169.5346446690328,debit,0
1772,707,12683.582884452204,transfer,0
1773,471,2027.7787672027914,transfer,0
1774,119,739.39002598387,transfer,0
1775,396,1528.0748713401492,debit,0
1776,532,4427.336039786722,debit,0
1777,261,121.50681856969945,credit,0
1778,805,936.7429487400541,transfer,0
1779,934,185.1592633504471,credit,0
1780,256,59012.56884454716,debit,0
1781,734,1349.2161479501874,credit,0
1782,905,187.42551789565226,credit,0
1783,226,242607.49537718744,credit,0
1784,53,490.76830466506675,transfer,0
1785,940,801.4159678005491,debit,0
1786,867,893.1929616617084,transfer,0
1787,500,307.3755885038398,credit,0
1788,506,1589.2667514630004,transfer,0
1789,854,39.80090896952842,debit,0
1790,364,5590.631751348229,debit,0
1791,280,202.00504935468652,credit,0
1792,593,588.1709968169633,credit,0
1793,714,3385.5765998473516,transfer,0
1794,158,806.9877371397705,debit,0
1795,632,858.0637344917485,debit,0
1796,59,240.29896506927827,transfer,0
1797,727,25424.595880182336,debit,0
1798,128,2433.835223199491,credit,0
1799,736,216.11757268786852,credit,0
1800,721,1432.639275133305,transfer,0
1801,882,194.37669594667716,transfer,0
1802,115,14524.925331002434,transfer,0
1803,209,1479.4962557195074,credit,0
1804,526,253.83392336256938,transfer,0
1805,521,3122.4901998497335,debit,0
1806,552,722.6221648043605,transfer,0
1807,962,158.8018211134772,debit,0
1808,237,1942.186153503594,credit,0
1809,281,1861.7324374803352,debit,0
1810,359,6042.6651816900885,debit,0
1811,201,1208.0410206098416,debit,0
1812,758,1287.6709886493825,credit,0
1813,278,1394.3721967945144,debit,1
1814,235,12003.151169557028,debit,0
1815,494,688.7578205401431,transfer,0
1816,4,2217.6036462097754,transfer,0
1817,666,2765.8912037389646,transfer,0
1818,442,1853.1918928304497,debit,0
1819,29,650.7614188338398,debit,0
1820,109,1314.0983065357473,credit,0
1821,610,952.9032317625727,debit,0
1822,727,20719.188699301452,debit,0
1823,805,551.8930744752995,credit,0
1824,75,278.97780051851294,debit,0
1825,838,1086.478990719842,credit,0
1826,146,977.4554387432638,credit,0
1827,128,1473.3076884945076,transfer,0
1828,853,552.1557137908787,debit,0
1829,42,1294.0863707033461,transfer,0
1830,356,1331.9649786592388,debit,0
1831,41,4268.358192497015,transfer,0
1832,934,1260.8099054638215,credit,0
1833,34,1278.8449234495056,credit,0
1834,17,2379.1999853843004,credit,0
1835,677,4029.8425905953745,credit,0
1836,153,250.75749546033578,debit,0
1837,998,167.58977204473734,debit,0
1838,378,13949.785964367564,transfer,0
1839,588,3153.0110271549315,debit,0
1840,599,789.1212980797711,debit,0
1841,629,1129.5254920201946,transfer,0
1842,874,608.5977010436402,credit,0
1843,342,1505.561333423198,transfer,0
1844,981,255.2501936960747,transfer,0
1845,27,3867.062591875254,credit,0
1846,825,1426.7866515751386,transfer,0
1847,287,1506.34376217733,transfer,0
1848,646,286.88643081012975,transfer,0
1849,731,2407.63603117211,debit,0
1850,168,296.9436930921997,credit,0
1851,610,388.2982423248874,credit,0
1852,268,1250.667746873713,transfer,0
1853,749,47145.68886531756,debit,0
1854,821,1418.2786543650311,credit,0
1855,455,23.261477834018475,credit,0
1856,906,418.32051665856596,transfer,0
1857,685,3058.2363370045455,transfer,0
1858,401,201.80635167510653,transfer,0
1859,922,3814.8386975798617,credit,0
1860,981,1391.6298068183671,transfer,0
1861,476,4851.245663969474,transfer,0
1862,702,474.24251985999064,transfer,0
1863,634,421.9235462507943,debit,0
1864,558,2559.271015692397,transfer,0
1865,576,1084.3190199421026,credit,0
1866,130,990.2582644813187,transfer,0
1867,822,11538.618321912161,credit,0
1868,363,2714.0883426747773,debit,0
1869,705,55.429699931876094,debit,0
1870,819,3635.8644832686196,transfer,0
1871,693,3128.9513661864034,credit,0
1872,292,6485.777170603491,transfer,0
1873,371,267.8567628459496,transfer,0
1874,794,1785.0625539246294,credit,0
1875,29,1296.5277802553887,credit,0
1876,149,260.74742768772967,credit,0
1877,779,4537.583369554583,credit,0
1878,296,763.3227941816463,credit,0
1879,11,6180.154727054308,debit,0
1880,512,359.85883242691654,debit,0
1881,676,122.62388116422764,debit,0
1882,113,762.1555943885885,credit,0
1883,187,1552.8850056869874,credit,0
1884,807,492.1118899192196,credit,0
1885,744,11.059775492777952,transfer,0
1886,227,1949.7836903479952,debit,0
1887,310,1936.1776708965772,debit,0
1888,98,3074.0491650666445,transfer,0
1889,55,619.716023607725,transfer,0
1890,623,571.0189528158518,debit,0
1891,664,9513.64781926456,credit,0
1892,758,103.22313159230907,debit,0
1893,406,756.9697630421416,credit,0
1894,69,1357.5715657427693,debit,0
1895,312,2721.7565601332576,debit,0
1896,289,1414.6688771426573,transfer,0
1897,762,275.0659926932796,transfer,0
1898,548,6319.661477573765,credit,0
1899,751,1099.7752485554681,credit,0
1900,148,89.83691223723942,debit,0
1901,467,1500.8171060780098,transfer,0
1902,739,2237.0544611931377,credit,0
1903,244,20766.905775230098,credit,0
1904,491,2024.5991782976034,credit,0
1905,849,118.74301759396774,debit,0
1906,958,125.16690213685318,credit,0
1907,507,7244.980674297042,credit,0
1908,365,328.913724224695,transfer,0
1909,482,107.29997361982697,transfer,0
1910,201,4918.536479099643,transfer,1
1911,154,537.2138690869597,debit,0
1912,450,4539.26755371603,transfer,0
1913,501,278.0833091519055,transfer,0
1914,73,10003.782000222398,transfer,0
1915,713,4056.5801108441183,transfer,0
1916,296,370.9146380807914,credit,0
1917,17,90.86858116242456,debit,0
1918,641,34812.98708116349,credit,0
1919,217,800.061377828286,credit,0
1920,61,349.2900023295511,debit,0
1921,939,8773.248289202891,credit,0
1922,616,4530.736464095144,transfer,0
1923,42,6465.236130439391,debit,0
1924,25,945.9952838910185,credit,0
1925,39,18427.180146007217,credit,0
1926,803,153.55713752091756,transfer,0
1927,131,479.10784473965487,credit,0
1928,498,1968.0886721271174,credit,0
1929,229,6324.378300512854,credit,0
1930,108,2956.4323428278344,debit,0
1931,172,968.4543976848439,debit,0
1932,435,537.6878563574629,credit,0
1933,478,6375.809150488181,credit,0
1934,102,3451.6029313809,transfer,0
1935,866,295.3657181212542,debit,0
1936,524,282.4766529949084,debit,0
1937,275,483.8465293630626,debit,0
1938,613,399.15794934265193,credit,0
1939,44,5139.758478978857,transfer,0
1940,955,2108.21834459463,transfer,0
1941,817,2531.7875167425527,credit,0
1942,957,1461.9178596700676,credit,0
1943,17,1568.9408816221246,transfer,0
1944,330,102.23497874478501,transfer,0
1945,569,3609.3229545697504,debit,0
1946,823,470.9621731994611,credit,0
1947,497,1043.428286787055,debit,0
1948,815,539.2830740405606,transfer,0
1949,12,1364.8602858987208,debit,0
1950,318,2590.5899038552147,transfer,0
1951,592,241.46328950702426,transfer,0
1952,216,1602.185376122406,debit,0
1953,339,559.19381581322,credit,0
1954,776,7960.030924465656,debit,0
1955,991,206.03826326178674,debit,0
1956,661,243.77010673713934,credit,0
1957,81,639.4731747692422,credit,0
1958,727,273.56367974851986,debit,0
1959,485,783.231633541193,transfer,0
1960,374,496.792155692848,debit,0
1961,976,1252.1515198135219,transfer,0
1962,710,4974.638789027641,credit,0
1963,200,1220.382250245707,credit,0
1964,537,1399.0263945653555,transfer,0
1965,466,224.53151945303117,debit,1
1966,89,896.8697715293489,credit,0
1967,268,582.5227803580076,transfer,0
1968,655,3048.6722454599426,transfer,0
1969,571,348.32972791568693,debit,0
1970,922,301.57435758010104,transfer,0
1971,489,1765.4198134335197,transfer,0
1972,877,21378.789861689445,debit,0
1973,538,842.2501530800823,credit,0
1974,47,1411.3650129271591,credit,0
1975,288,4546.135327886329,credit,0
1976,778,2356.3187957913233,transfer,0
1977,16,2379.6750424868496,transfer,0
1978,711,950.7121374343158,debit,0
1979,401,978.8684148965704,transfer,0
1980,919,353.2857407623965,transfer,0
1981,794,2274.6008864157275,credit,0
1982,981,2198.062665948905,transfer,0
1983,86,3215.527801223169,transfer,0
1984,250,527.3388358272408,transfer,0
1985,391,3809.303332610079,debit,0
1986,782,6002.925316961848,transfer,0
1987,335,177.51636868114616,debit,0
1988,629,702.5321258881316,credit,0
1989,519,6390.292832099787,transfer,0
1990,137,413.91740546773127,debit,0
1991,883,2423.9259323836186,credit,0
1992,688,1110.831377845041,transfer,0
1993,840,1801.3992124021881,debit,0
1994,498,1162.7980062108709,debit,0
1995,827,3358.5226771370317,credit,0
1996,727,236.92041811569942,transfer,0
1997,477,278.6663348863249,transfer,0
1998,594,9865.216114365508,transfer,0
1999,223,25605.0511097134,debit,0
2000,990,1087.7545908146906,transfer,0
2001,372,14370.01557930853,debit,0
2002,935,344.5840472452428,debit,0
2003,995,494.04231665841735,credit,0
2004,402,9761.791985427233,debit,0
2005,443,3663.447023736881,credit,0
2006,490,12205.484109591354,credit,0
2007,615,2214.614559546897,transfer,0
2008,273,240.13010610587378,credit,0
2009,526,1533.5890263990905,transfer,0
2010,159,6654.201959441226,credit,0
2011,152,898.6531981506951,debit,0
2012,995,713.6193680630366,transfer,0
2013,620,2266.0196301217798,debit,0
2014,188,473.7788263310038,transfer,0
2015,813,1708.294399718739,debit,0
2016,98,1206.2265318552945,credit,0
2017,131,525.5147765112168,transfer,0
2018,805,4774.792745080033,transfer,0
2019,171,2889.9136692433544,transfer,0
2020,936,645.1572745409362,credit,0
2021,986,1072.2967288077812,debit,0
2022,183,730.0307088885364,credit,0
2023,983,420.7456696904876,credit,0
2024,364,85.84947666394092,credit,0
2025,39,530.7326356739576,debit,0
2026,527,430.0746303263812,credit,0
2027,888,1302.8846695748693,transfer,0
2028,497,2123.9826256035276,credit,0
2029,516,329.21893826613666,debit,0
2030,349,1920.3179352526142,transfer,0
2031,982,261.29011081135326,debit,0
2032,921,908.7420009401621,credit,0
2033,397,444.2428396246506,debit,0
2034,722,3358.53604499794,transfer,0
2035,161,1306.5686780183178,debit,0
2036,16,929.5941669220955,transfer,0
2037,493,429.2868570087498,transfer,0
2038,426,669.6385153345032,credit,0
2039,108,17044.64263686277,credit,0
2040,894,517.1711265739372,transfer,0
2041,450,2250.9561858098837,debit,0
2042,311,926.14473587073,transfer,0
2043,739,2156.491709940752,credit,0
2044,170,3848.5964756592466,debit,0
2045,546,644.859368711945,transfer,0
2046,414,3180.075252071581,credit,0
2047,251,68525.36279545615,transfer,0
2048,759,2569.0976088967172,transfer,0
2049,781,12337.173222913974,transfer,0
2050,141,2256.497249086426,debit,0
2051,274,270.9834006267103,credit,0
2052,416,1658.2879535877742,credit,0
2053,608,668.0909424651257,transfer,0
2054,739,448.5808595155232,transfer,0
2055,891,983.5044715592594,transfer,0
2056,39,869.4622194046735,debit,0
2057,814,223.65677925447747,credit,0
2058,29,63747.95455407747,transfer,0
2059,958,3684.1914784190712,credit,0
2060,477,1582.2218442822632,transfer,0
2061,318,1254.9112938498924,credit,0
2062,245,6657.657197046562,transfer,0
2063,748,24670.30428019697,debit,0
